model,sample_id,source_filename,source_path,lowres_cache,run_label,training_seed
ddpm_v5,0108,ddpm_v5_0108.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0108.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0108.npz,v2,2027
ddpm_v5,0109,ddpm_v5_0109.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0109.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0109.npz,v2,2027
ddpm_v5,0110,ddpm_v5_0110.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0110.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0110.npz,v2,2027
ddpm_v5,0111,ddpm_v5_0111.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0111.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0111.npz,v2,2027
ddpm_v5,0112,ddpm_v5_0112.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0112.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0112.npz,v2,2027
ddpm_v5,0113,ddpm_v5_0113.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0113.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0113.npz,v2,2027
ddpm_v5,0114,ddpm_v5_0114.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0114.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0114.npz,v2,2027
ddpm_v5,0115,ddpm_v5_0115.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0115.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0115.npz,v2,2027
ddpm_v5,0116,ddpm_v5_0116.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0116.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0116.npz,v2,2027
ddpm_v5,0117,ddpm_v5_0117.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0117.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0117.npz,v2,2027
ddpm_v5,0118,ddpm_v5_0118.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0118.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0118.npz,v2,2027
ddpm_v5,0119,ddpm_v5_0119.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0119.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0119.npz,v2,2027
ddpm_v5,0120,ddpm_v5_0120.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0120.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0120.npz,v2,2027
ddpm_v5,0121,ddpm_v5_0121.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0121.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0121.npz,v2,2027
ddpm_v5,0122,ddpm_v5_0122.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0122.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0122.npz,v2,2027
ddpm_v5,0123,ddpm_v5_0123.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0123.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0123.npz,v2,2027
ddpm_v5,0124,ddpm_v5_0124.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0124.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0124.npz,v2,2027
ddpm_v5,0125,ddpm_v5_0125.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0125.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0125.npz,v2,2027
ddpm_v5,0126,ddpm_v5_0126.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0126.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0126.npz,v2,2027
ddpm_v5,0127,ddpm_v5_0127.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0127.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0127.npz,v2,2027
ddpm_v5,0128,ddpm_v5_0128.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0128.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0128.npz,v2,2027
ddpm_v5,0129,ddpm_v5_0129.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0129.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0129.npz,v2,2027
ddpm_v5,0130,ddpm_v5_0130.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0130.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0130.npz,v2,2027
ddpm_v5,0131,ddpm_v5_0131.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0131.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0131.npz,v2,2027
ddpm_v5,0132,ddpm_v5_0132.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0132.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0132.npz,v2,2027
ddpm_v5,0133,ddpm_v5_0133.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0133.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0133.npz,v2,2027
ddpm_v5,0134,ddpm_v5_0134.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0134.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0134.npz,v2,2027
ddpm_v5,0135,ddpm_v5_0135.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0135.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0135.npz,v2,2027
ddpm_v5,0136,ddpm_v5_0136.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0136.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0136.npz,v2,2027
ddpm_v5,0137,ddpm_v5_0137.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0137.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0137.npz,v2,2027
ddpm_v5,0138,ddpm_v5_0138.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0138.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0138.npz,v2,2027
ddpm_v5,0139,ddpm_v5_0139.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0139.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0139.npz,v2,2027
ddpm_v5,0140,ddpm_v5_0140.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0140.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0140.npz,v2,2027
ddpm_v5,0141,ddpm_v5_0141.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0141.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0141.npz,v2,2027
ddpm_v5,0142,ddpm_v5_0142.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0142.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0142.npz,v2,2027
ddpm_v5,0143,ddpm_v5_0143.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0143.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0143.npz,v2,2027
ddpm_v5,0144,ddpm_v5_0144.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0144.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0144.npz,v2,2027
ddpm_v5,0145,ddpm_v5_0145.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0145.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0145.npz,v2,2027
ddpm_v5,0146,ddpm_v5_0146.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0146.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0146.npz,v2,2027
ddpm_v5,0147,ddpm_v5_0147.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0147.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0147.npz,v2,2027
ddpm_v5,0148,ddpm_v5_0148.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0148.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0148.npz,v2,2027
ddpm_v5,0149,ddpm_v5_0149.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0149.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0149.npz,v2,2027
ddpm_v5,0150,ddpm_v5_0150.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0150.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0150.npz,v2,2027
ddpm_v5,0151,ddpm_v5_0151.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0151.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0151.npz,v2,2027
ddpm_v5,0152,ddpm_v5_0152.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0152.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0152.npz,v2,2027
ddpm_v5,0153,ddpm_v5_0153.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0153.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0153.npz,v2,2027
ddpm_v5,0154,ddpm_v5_0154.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0154.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0154.npz,v2,2027
ddpm_v5,0155,ddpm_v5_0155.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0155.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0155.npz,v2,2027
ddpm_v5,0156,ddpm_v5_0156.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0156.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0156.npz,v2,2027
ddpm_v5,0157,ddpm_v5_0157.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0157.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0157.npz,v2,2027
ddpm_v5,0158,ddpm_v5_0158.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0158.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0158.npz,v2,2027
ddpm_v5,0159,ddpm_v5_0159.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0159.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0159.npz,v2,2027
ddpm_v5,0160,ddpm_v5_0160.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0160.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0160.npz,v2,2027
ddpm_v5,0161,ddpm_v5_0161.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0161.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0161.npz,v2,2027
ddpm_v5,0162,ddpm_v5_0162.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0162.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0162.npz,v2,2027
ddpm_v5,0163,ddpm_v5_0163.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0163.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0163.npz,v2,2027
ddpm_v5,0164,ddpm_v5_0164.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0164.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0164.npz,v2,2027
ddpm_v5,0165,ddpm_v5_0165.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0165.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0165.npz,v2,2027
ddpm_v5,0166,ddpm_v5_0166.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0166.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0166.npz,v2,2027
ddpm_v5,0167,ddpm_v5_0167.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0167.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0167.npz,v2,2027
ddpm_v5,0168,ddpm_v5_0168.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0168.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0168.npz,v2,2027
ddpm_v5,0169,ddpm_v5_0169.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0169.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0169.npz,v2,2027
ddpm_v5,0170,ddpm_v5_0170.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0170.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0170.npz,v2,2027
ddpm_v5,0171,ddpm_v5_0171.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0171.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0171.npz,v2,2027
ddpm_v5,0172,ddpm_v5_0172.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0172.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0172.npz,v2,2027
ddpm_v5,0173,ddpm_v5_0173.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0173.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0173.npz,v2,2027
ddpm_v5,0174,ddpm_v5_0174.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0174.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0174.npz,v2,2027
ddpm_v5,0175,ddpm_v5_0175.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0175.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0175.npz,v2,2027
ddpm_v5,0176,ddpm_v5_0176.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0176.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0176.npz,v2,2027
ddpm_v5,0177,ddpm_v5_0177.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0177.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0177.npz,v2,2027
ddpm_v5,0178,ddpm_v5_0178.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0178.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0178.npz,v2,2027
ddpm_v5,0179,ddpm_v5_0179.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0179.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0179.npz,v2,2027
ddpm_v5,0180,ddpm_v5_0180.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0180.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0180.npz,v2,2027
ddpm_v5,0181,ddpm_v5_0181.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0181.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0181.npz,v2,2027
ddpm_v5,0182,ddpm_v5_0182.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0182.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0182.npz,v2,2027
ddpm_v5,0183,ddpm_v5_0183.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0183.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0183.npz,v2,2027
ddpm_v5,0184,ddpm_v5_0184.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0184.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0184.npz,v2,2027
ddpm_v5,0185,ddpm_v5_0185.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0185.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0185.npz,v2,2027
ddpm_v5,0186,ddpm_v5_0186.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0186.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0186.npz,v2,2027
ddpm_v5,0187,ddpm_v5_0187.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0187.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0187.npz,v2,2027
ddpm_v5,0188,ddpm_v5_0188.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0188.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0188.npz,v2,2027
ddpm_v5,0189,ddpm_v5_0189.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0189.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0189.npz,v2,2027
ddpm_v5,0190,ddpm_v5_0190.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0190.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0190.npz,v2,2027
ddpm_v5,0191,ddpm_v5_0191.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0191.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0191.npz,v2,2027
ddpm_v5,0192,ddpm_v5_0192.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0192.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0192.npz,v2,2027
ddpm_v5,0193,ddpm_v5_0193.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0193.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0193.npz,v2,2027
ddpm_v5,0194,ddpm_v5_0194.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0194.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0194.npz,v2,2027
ddpm_v5,0195,ddpm_v5_0195.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0195.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0195.npz,v2,2027
ddpm_v5,0196,ddpm_v5_0196.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0196.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0196.npz,v2,2027
ddpm_v5,0197,ddpm_v5_0197.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0197.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0197.npz,v2,2027
ddpm_v5,0198,ddpm_v5_0198.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0198.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0198.npz,v2,2027
ddpm_v5,0199,ddpm_v5_0199.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/ddpm_v5/ddpm_v5_0199.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/ddpm_v5/0199.npz,v2,2027
conditional_ddpm_v3,0000,conditional_ddpm_v3_0000.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0000.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0000.npz,v2,2027
conditional_ddpm_v3,0001,conditional_ddpm_v3_0001.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0001.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0001.npz,v2,2027
conditional_ddpm_v3,0002,conditional_ddpm_v3_0002.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0002.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0002.npz,v2,2027
conditional_ddpm_v3,0003,conditional_ddpm_v3_0003.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0003.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0003.npz,v2,2027
conditional_ddpm_v3,0004,conditional_ddpm_v3_0004.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0004.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0004.npz,v2,2027
conditional_ddpm_v3,0005,conditional_ddpm_v3_0005.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0005.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0005.npz,v2,2027
conditional_ddpm_v3,0006,conditional_ddpm_v3_0006.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0006.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0006.npz,v2,2027
conditional_ddpm_v3,0007,conditional_ddpm_v3_0007.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0007.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0007.npz,v2,2027
conditional_ddpm_v3,0008,conditional_ddpm_v3_0008.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0008.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0008.npz,v2,2027
conditional_ddpm_v3,0009,conditional_ddpm_v3_0009.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0009.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0009.npz,v2,2027
conditional_ddpm_v3,0010,conditional_ddpm_v3_0010.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0010.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0010.npz,v2,2027
conditional_ddpm_v3,0011,conditional_ddpm_v3_0011.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0011.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0011.npz,v2,2027
conditional_ddpm_v3,0012,conditional_ddpm_v3_0012.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0012.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0012.npz,v2,2027
conditional_ddpm_v3,0013,conditional_ddpm_v3_0013.nii.gz,/users/tdd540/Capstone_Project/evaluation_200/conditional_ddpm_v3/conditional_ddpm_v3_0013.nii.gz,/users/tdd540/Capstone_Project/downstream_cache/synthetic_lowres/conditional_ddpm_v3/0013.npz,v2,2027
